ProductCategoryID,ProductContentID,CategoryContentID
185400,8520,7253
185420,8757,39
185421,8757,5445
185422,8757,25688
185423,8757,8222
185424,6087,7255
185425,6087,22
185426,6087,33
185427,6087,46
185428,6087,7246
185429,5448,7255
185430,5448,5432
185431,5448,71
185434,16741,28664
185435,16741,13049
185436,25667,6173
185437,25667,60
185438,25668,6173
185439,25668,60
185440,25691,13049
185441,25691,7246
185442,25691,60
185446,29693,37
185447,29693,42
185448,29693,46
185449,29693,7246
185450,5842,5432
185451,5842,5316
185452,31998,20034
185453,31998,234
185454,31998,68
185455,16645,7255
185456,16645,33
185457,16645,25701
185458,16645,7246
185459,16645,12981
185460,8296,21
185461,8296,7246
185462,29735,7246
185463,29735,25655
185473,9338,234
185474,9338,68
185475,9338,4991
185476,5619,5533
185477,5619,188
185478,5619,191
185479,1744,6173
185480,1744,5432
185481,1744,33
185482,1744,6923
185483,1744,73
185484,32030,13049
185485,32030,5432
185486,29774,28664
185487,29774,234
185488,29774,68
185494,1709,58
185495,1709,188
185496,1709,24564
185497,1709,198
185498,1793,13048
185499,1793,5246
185539,32043,13049
185540,32043,5432
185541,32043,86
185544,32041,13049
185545,32041,5432
185546,32041,86
185547,31837,13049
185548,31837,33
185549,31837,60
185550,13287,13056
185551,13287,5432
185552,13287,25690
185553,13287,4913
185554,7887,6173
185555,8898,13056
185556,8898,22
185557,8898,5432
185558,8898,33
185559,8898,60
185560,8898,188
185666,2655,62
185667,2655,5316
185668,2656,62
185669,8460,69
185670,8460,22
185671,8459,69
185672,8459,22
185698,31968,13048
185699,31968,36
185700,31968,9908
185701,31968,46
185702,31968,234
185703,8604,7255
185704,8604,22
185705,8604,7254
185706,8604,7246
185707,10582,7255
185708,10582,22
185709,10582,56
185719,10427,13047
185720,10427,5432
185721,10427,33
185722,10427,10201
185726,10041,28664
185727,10041,6173
185738,10124,13047
185739,10124,69
185740,10124,188
185741,10124,25676
185742,10124,4005
185747,9894,6173
185748,9894,69
185749,9894,188
185750,9894,25663
185751,13118,6173
185752,13118,9908
185753,13118,71
185754,13119,6173
185755,13119,9908
185756,13119,71
185757,13120,6173
185758,13120,9908
185759,13120,71
185760,15580,13049
185761,15580,33
185762,15580,7246
185763,15580,12981
185764,11955,7255
185765,11955,18
185766,11955,33
185767,11955,3996
185768,11955,5316
185772,13281,7255
185773,13281,188
185774,13281,202
185775,13281,24543
185780,8627,6173
185781,8627,6923
185782,6967,6173
185783,6967,6923
185784,6967,68
185800,31885,7255
185801,31885,86
185802,31885,46
185803,31885,68
185804,16640,8133
185805,16640,13056
185806,16640,4913
185807,16640,51
185808,16640,8222
185809,16641,8133
185810,16641,7255
185811,16641,51
185812,16641,8222
185820,2158,48
185825,8349,6173
185826,8349,22
185827,8349,68
185828,13124,7255
185829,13124,22
185830,13124,68
185831,7182,7255
185832,7182,18
185833,7182,33
185834,2423,69
185835,2423,22
185836,2423,188
185837,2423,25676
185841,11886,13056
185842,11886,5445
185843,11886,4913
185844,11886,51
185845,11886,8220
185846,11885,7255
185847,11885,5445
185848,11885,51
185851,10538,7255
185852,10538,7253
185853,10538,5494
185854,7241,7255
185855,7241,4992
185856,7241,25531
185864,2574,13047
185865,2574,69
185866,2574,44
185867,2574,188
185868,2574,25677
185869,10442,69
185870,10442,44
185871,10442,188
185872,10442,25677
185876,31871,13047
185877,31871,18
185878,31871,66
185879,29680,7255
185880,29680,3996
185881,29680,25701
185882,29680,12981
185883,15497,7255
185884,15497,22
185885,15497,33
185886,15497,46
185887,15497,7246
185901,17815,7255
185902,17815,86
185903,17815,46
185904,11893,13048
185905,11893,35
185906,11893,25701
185907,11893,7246
185912,5426,188
185913,5426,197
185914,5426,4005
185918,9716,13048
185919,9716,7246
185920,9716,10201
185950,7512,13056
185951,7512,5445
185952,7512,4913
185953,7512,51
185954,7512,71
185955,7511,7255
185956,7511,5445
185957,7511,51
185958,7511,71
185984,15515,7255
185985,15515,39
185986,15515,46
185987,15515,7028
185988,15515,25563
185993,32082,7255
185994,32082,86
185995,32082,197
185996,32083,7255
185997,32083,86
185998,32083,199
186005,1619,7255
186006,1619,44
186007,1619,188
186008,1619,192
186009,10436,44
186010,10436,188
186011,10436,192
186012,3784,13049
186013,3784,44
186014,3784,188
186015,3784,194
186016,10435,44
186017,10435,188
186018,10435,194
186019,4137,44
186020,4137,188
186021,4137,199
186022,10433,44
186023,10433,188
186024,10433,199
186025,10433,71
186026,10636,7255
186027,10636,44
186028,10636,188
186029,10636,201
186030,10637,44
186031,10637,188
186032,10637,201
186033,9670,13049
186034,9670,44
186035,9670,188
186036,9670,202
186037,10450,44
186038,10450,188
186039,10450,202
186047,9675,44
186048,9675,188
186049,9675,205
186050,10452,44
186051,10452,188
186052,10452,205
186057,1700,13049
186058,1700,61
186059,1700,188
186060,1700,194
186061,7835,7255
186062,7835,61
186063,7835,188
186064,7835,203
186065,13286,46
186066,13286,188
186067,13286,205
186068,13286,24543
186084,32099,7255
186085,32099,86
186086,32099,199
186093,32100,7255
186094,32100,7246
186095,32100,25688
186096,32100,51
186099,32101,6173
186100,32101,51
186105,3051,69
186106,3051,21
186107,3051,188
186108,3051,194
186109,29749,28664
186110,29749,68
186111,10704,13049
186112,10704,4992
186113,10704,24
186114,1566,61
186115,1566,188
186116,1566,200
186142,19856,13049
186143,19856,4992
186144,19856,24
186145,10698,13049
186146,10698,24
186147,18839,13049
186148,18839,4992
186149,18839,24
186150,18838,13049
186151,18838,4992
186152,18838,24
186153,9337,31920
186154,9337,46
186155,9337,234
186156,9337,4991
186160,10090,234
186161,10090,68
186162,10090,4991
186183,22246,13056
186184,22246,35
186185,22246,25690
186186,22246,4913
186187,17786,13049
186188,17786,33
186189,23371,13056
186190,23371,25690
186191,23371,4913
186192,23371,57
186194,2514,23
186195,2514,45
186196,2514,67
186197,19945,13047
186198,10401,7255
186203,5173,234
186204,5173,4991
186222,10715,13056
186223,10715,25690
186224,10715,4913
186232,13265,13056
186233,13265,25690
186234,13265,4913
186235,13265,68
186236,28666,6173
186237,28666,18
186238,28666,45
186239,28666,20
186240,28666,66
186241,28665,13048
186242,28665,44
186243,28665,54
186244,28665,4992
186245,28665,188
186251,32108,4992
186252,32108,234
186253,32108,68
186254,20053,13056
186255,20053,25690
186256,20053,4913
186257,20053,68
186265,32109,39
186266,32109,49
186267,32109,4992
186268,32109,191
186269,9063,234
186270,9063,68
186271,9063,4991
186275,11904,7255
186276,11904,188
186277,11904,190
186278,11904,24543
186279,29709,13049
186280,29709,61
186281,29709,188
186282,29709,201
186302,9091,13047
186303,9091,46
186304,9091,68
186305,2221,48
186306,9521,6173
186307,9521,18
186308,9521,66
186312,9245,28664
186313,9245,7255
186314,9245,3996
186315,9245,46
186316,9245,25701
186317,13063,21
186323,31963,7255
186324,31963,25531
186325,31983,46
186326,31983,7246
186327,31983,25688
186328,31983,56
186330,10706,13049
186331,10706,69
186332,10706,4992
186333,10706,24
186334,32079,7255
186335,32079,86
186336,32079,194
186337,17816,234
186338,17816,68
186357,8686,13048
186358,8686,51
186359,5056,13056
186360,5056,86
186361,5056,5445
186362,5056,4913
186363,5056,51
186364,5038,7255
186365,5038,86
186366,5038,5445
186367,5038,51
186370,32114,7255
186371,32114,60
186374,32115,7255
186375,32115,68
186380,32116,7255
186381,32116,32113
186384,32117,13048
186385,32117,32113
186392,32119,7255
186393,32119,32113
186409,31966,5533
186410,31966,188
186418,1730,42
186431,17830,20034
186432,17830,25499
186433,17830,5246
186441,15535,5246
186444,10586,5246
186445,10586,68
186451,10588,33
186452,10588,5246
186453,10588,46
186454,10588,234
186455,10589,5246
186456,10589,35
186457,10590,5246
186458,10590,46
186459,10591,5246
186460,10591,68
186461,10592,5246
186462,10592,86
186463,10592,39
186464,10593,33
186465,10593,5246
186466,10593,86
186467,10593,39
186468,10593,56
186469,15537,5246
186470,15537,46
186471,10594,5246
186472,10594,46
186476,13097,5246
186477,13097,46
186478,13097,7246
186479,13097,68
186484,10595,5246
186485,10595,39
186486,10596,5246
186487,10596,46
186492,15539,5246
186495,13162,33
186496,13162,5246
186497,10599,33
186498,10599,5246
186502,17826,5246
186503,10602,5246
186504,10602,39
186505,10602,8220
186506,31832,28664
186507,31832,5246
186508,29771,28664
186509,29771,5246
186510,32000,28664
186511,32000,5246
186512,32001,28664
186513,32001,5246
186514,29772,28664
186515,29772,5246
186516,32010,28664
186517,32010,5246
186520,31833,28664
186521,31833,5246
186522,29773,28664
186523,29773,5246
186524,2198,48
186547,9950,13047
186548,9950,69
186549,9950,7246
186550,9950,32113
186551,9950,188
186552,9950,25676
186553,31866,13048
186554,31866,39
186555,31866,5445
186556,31866,7246
186557,31866,32113
186558,9949,13047
186559,9949,69
186560,9949,7246
186561,9949,32113
186562,6058,6173
186563,6058,32113
186564,31867,13049
186565,31867,39
186566,31867,5445
186567,31867,7246
186568,31867,32113
186579,9430,13047
186580,9430,33
186581,9430,3996
186582,9430,7253
186583,9430,46
186584,9430,25701
186585,9430,32113
186586,31835,33
186587,31835,46
186588,31835,25701
186589,31835,32113
186590,31835,71
186591,17843,33
186592,17843,3996
186593,17843,25701
186594,17843,32113
186595,17843,12981
186604,9403,13049
186605,9403,46
186606,9403,25701
186607,9403,7246
186608,9403,32113
186614,24371,13048
186615,24371,39
186616,24371,25701
186617,24371,5445
186618,24371,32113
186619,29776,13049
186620,29776,39
186621,29776,46
186622,29776,25701
186623,29776,5445
186624,29776,32113
186625,31840,7255
186626,31840,25701
186627,31840,5445
186628,31840,32113
186629,16703,13048
186630,16703,25701
186631,16703,5445
186632,16703,32113
186633,9705,13048
186634,9705,32113
186635,9705,56
186636,9705,10201
186637,9705,5494
186652,17838,6173
186653,17838,32113
186654,17839,6173
186655,17839,3996
186656,17839,32113
186657,17839,12981
186662,13010,6173
186663,13010,32113
186664,13010,12981
186667,32120,28664
186668,32120,5246
186669,32121,28664
186670,32121,5246
186671,32121,234
186674,31898,7254
186675,31898,7253
186676,31898,46
186677,31898,234
186678,31898,68
186687,32122,5246
186688,32122,68
186705,32125,28664
186706,32125,20034
186707,32125,5246
186708,31953,7254
186709,31953,46
186710,31953,68
186714,22101,13047
186715,22101,22
186716,22101,4992
186717,15613,13047
186718,15613,22
186719,15613,63
186720,31809,13047
186721,31809,22
186722,31809,7246
186723,15615,13047
186724,15615,22
186725,19958,13049
186726,19958,33
186727,19958,58
186728,19958,188
186729,19958,203
186750,7022,13048
186751,7022,25688
186755,5020,7246
186756,5020,4992
186757,5020,234
186758,5020,4991
186759,31962,7255
186760,31962,25531
186761,31964,7255
186762,31964,25531
186763,31852,7254
186764,31852,7246
186765,31852,234
186768,32126,7255
186769,32126,25531
186791,2272,13049
186792,2272,44
186793,2272,188
186794,2272,198
186795,2272,71
186796,10437,44
186797,10437,188
186798,10437,198
186799,12962,44
186800,12962,188
186801,12962,199
186802,12963,44
186803,12963,188
186804,12963,199
186814,9672,7255
186815,9672,44
186816,9672,188
186817,9672,201
186818,10449,44
186819,10449,188
186820,10449,201
186821,10432,44
186822,10432,188
186823,10432,202
186824,9671,7255
186825,9671,44
186826,9671,188
186827,9671,202
186828,4008,188
186829,4008,199
186830,4008,4005
186840,32127,7255
186841,32127,25531
186845,4007,188
186846,4007,6663
186847,4007,4005
186848,9373,188
186849,9373,10031
186850,9373,4005
186853,32128,7255
186854,32128,25531
186858,32066,22
186859,32066,7246
186860,32066,25688
186880,5022,13049
186881,5022,7246
186882,5022,234
186883,5022,188
186884,5022,191
186885,5022,4991
186886,5022,9563
186887,6112,13049
186888,6112,234
186889,6112,188
186890,6112,9669
186891,6112,4991
186892,6112,9563
186893,9255,13049
186894,9255,234
186895,9255,188
186896,9255,199
186897,9255,68
186898,9255,4991
186899,9255,9563
186908,9761,6173
186909,9766,6173
186910,9766,7246
186911,10691,13049
186912,10691,24
186913,19857,13049
186914,19857,4992
186915,19857,24
186930,19917,7255
186931,19917,7254
186932,19917,49
186933,19917,188
186934,19917,6663
186939,13360,13049
186940,13360,47
186941,13360,188
186942,13360,24564
186947,13351,7255
186948,13351,47
186949,13351,49
186950,13351,198
186951,31825,7255
186952,31825,47
186953,31825,49
186954,31825,201
186955,31791,7255
186956,31791,47
186957,31791,49
186958,31791,10031
186959,1578,13056
186960,1578,49
186961,1578,188
186962,1578,191
186968,29741,13049
186969,29741,234
186970,29741,68
186981,32017,28664
186982,32017,13049
186983,32017,68
186987,13234,31920
186988,13234,234
186989,13234,68
186990,13234,4991
187046,5018,4992
187047,5018,4991
187048,5017,13049
187049,5017,4992
187050,5017,4991
187051,5017,9563
187052,31997,28664
187053,31997,7255
187054,31997,5432
187055,31997,68
187056,4953,13056
187057,4953,5432
187058,4953,25690
187059,4953,4913
187067,31892,20034
187068,31892,7246
187069,31892,234
187070,31892,4991
187071,15607,8133
187072,15607,13047
187073,15607,35
187092,32131,28664
187093,32131,7255
187094,32131,234
187095,32131,68
187112,14392,13056
187113,14392,5445
187114,9825,28664
187115,9825,46
187116,32005,22
187117,32005,33
187118,32005,46
187119,32005,7246
187120,32005,25688
187156,32136,28664
187157,32136,234
187158,32136,68
187173,32137,13049
187174,32137,234
187175,32137,68
187185,32130,28664
187186,32130,13049
187187,32130,234
187188,32130,68
187192,22208,20034
187193,22208,46
187194,22208,68
187195,5311,13056
187196,5311,39
187197,5311,5445
187198,5311,25690
187199,5311,4913
187200,9590,13047
187201,9590,46
187202,9590,25701
187203,9590,32113
187204,9590,56
187213,8672,13049
187214,8672,39
187215,8672,5445
187216,8672,25688
187217,8672,8222
187218,4975,13056
187219,4975,25690
187220,4975,4913
187221,19957,13049
187222,19957,33
187223,19957,7254
187224,19957,58
187225,19957,188
187226,19957,203
187227,10147,20034
187228,10147,33
187229,10147,47
187230,10147,234
187231,10147,68
187232,10147,4991
187233,5013,13049
187234,5013,234
187235,5013,68
187236,5013,4991
187237,5013,9563
187238,32135,13049
187239,32135,7246
187240,32135,234
187241,32135,68
187242,32135,9563
187263,5191,13049
187264,5191,5246
187265,5191,234
187266,5191,68
187267,5191,4991
187268,5191,9563
187269,9257,13049
187270,9257,5246
187271,9257,234
187272,9257,68
187273,9257,4991
187274,9257,9563
187281,31829,13056
187282,31829,86
187283,31829,4913
187284,31829,51
187285,31830,7255
187286,31830,86
187287,31830,51
187288,4948,13056
187289,4948,25690
187290,4948,4913
187291,4948,68
187292,31993,13056
187293,31993,4913
187294,31993,51
187295,31993,57
187296,31994,13049
187297,31994,51
187298,31994,57
187323,32145,28664
187324,32145,7255
187325,32145,68
187329,32146,28664
187330,32146,7255
187331,32146,68
187335,32147,28664
187336,32147,7255
187337,32147,68
187344,32148,28664
187345,32148,7255
187346,32148,68
187353,32149,28664
187354,32149,7255
187355,32149,68
187362,5430,13049
187363,5430,4992
187364,5430,188
187365,5430,190
187366,5430,8749
187371,22281,7255
187372,22281,25701
187373,22281,32113
187386,32107,4992
187387,32107,234
187388,32107,68
187394,5057,13056
187395,5057,5445
187396,5057,25690
187397,5057,4913
187398,5057,71
187399,9900,13047
187400,9900,68
187445,6945,6173
187446,6945,6923
187459,13283,7255
187460,13283,188
187461,13283,203
187462,13283,24543
187463,32069,46
187464,32069,7246
187465,31999,20034
187466,31999,234
187467,31999,68
187468,8443,5246
187469,8443,234
187470,8443,68
187471,8443,4991
187472,32151,13056
187473,32151,4913
187474,32151,51
187475,32151,57
187476,32151,73
187477,32152,13049
187478,32152,51
187479,32152,57
187480,32152,73
187485,32153,13056
187486,32153,4913
187487,32153,51
187488,32153,57
187489,32154,13049
187490,32154,51
187491,32154,57
187495,32155,7255
187496,32155,8821
187497,32155,68
187504,32156,7255
187505,32156,8821
187506,32156,68
187518,31895,7246
187519,31895,5316
187520,31895,68
187521,31895,4991
187529,32047,13049
187530,32047,5246
187531,9375,6173
187532,9375,36
187538,16624,13048
187539,16624,5445
187540,16624,7028
187564,13066,8133
187565,13066,13047
187566,13066,35
187569,25670,6173
187570,25670,60
187571,9762,6173
187572,9762,3996
187573,29694,37
187574,29694,42
187575,29694,46
187576,29694,7246
187577,16638,8133
187578,16638,13056
187579,16638,39
187580,16638,5445
187581,16638,4913
187582,16638,51
187583,16639,8133
187584,16639,7255
187585,16639,39
187586,16639,51
187587,11869,8133
187588,11869,13056
187589,11869,86
187590,11869,39
187591,11869,4913
187592,11869,51
187593,11868,8133
187594,11868,7255
187595,11868,86
187596,11868,39
187597,11868,51
187601,31877,28664
187602,31877,7255
187603,31877,234
187604,31877,68
187605,4109,61
187606,4109,188
187607,4109,5085
187608,10056,188
187609,10056,195
187610,10056,4005
187611,13334,188
187612,13334,201
187613,13334,4005
187616,32157,7255
187617,32157,68
187624,32159,7255
187625,32159,68
187626,32158,7255
187627,32158,68
187638,32162,7255
187639,32162,68
187640,6668,13047
187641,6668,58
187642,6668,188
187643,6668,198
187650,7830,61
187651,7830,188
187652,7830,25657
187668,2624,7255
187669,2624,61
187670,2624,188
187671,2624,201
187676,29712,61
187677,29712,188
187678,29712,203
187679,31967,13049
187680,31967,61
187681,31967,188
187682,31967,201
187683,31967,205
187693,7943,7255
187694,7943,4992
187695,7943,188
187696,7943,194
187697,7943,8738
187698,8744,13048
187699,8744,188
187700,8744,200
187701,8744,8738
187710,10030,7255
187711,10030,4992
187712,10030,188
187713,10030,203
187714,10030,8738
187722,5425,188
187723,5425,199
187724,5425,4005
187736,2635,62
187737,2638,62
187738,2640,62
187739,31951,28664
187740,31951,13049
187741,31951,46
187742,31951,7246
187743,31951,68
187753,9441,25499
187754,9441,4992
187755,9441,234
187756,9441,188
187757,9441,9669
187758,9441,4991
187762,32123,20034
187763,32123,25499
187764,32123,5246
187765,32123,25563
187766,15536,5246
187767,15536,68
187768,10587,5246
187769,10587,56
187785,32063,28664
187786,32063,13049
187787,32063,5432
187788,32063,33
187789,32063,68
187790,9695,13048
187791,9695,10201
187792,9697,13048
187793,9697,10201
187794,9697,5494
187795,9722,13048
187796,9722,56
187797,9722,10201
187798,9722,5494
187799,9688,13048
187800,9688,10201
187801,9688,5494
187802,10570,13048
187803,10570,46
187804,10570,10201
187805,9703,13048
187806,9703,7254
187807,9703,7253
187808,9703,10201
187809,9703,5494
187810,9701,13048
187811,9701,7253
187812,9701,10201
187813,9701,5494
187814,9327,31920
187815,9327,234
187816,9327,68
187817,9327,4991
187830,32164,7246
187831,32164,25688
187832,32164,56
187836,32166,7246
187837,32166,25688
187843,9339,7246
187844,9339,234
187845,9339,68
187846,9339,4991
187848,5008,7254
187849,5008,234
187850,5008,68
187851,5008,4991
187867,13098,33
187868,13098,5246
187869,13098,56
187870,13098,68
187871,10601,33
187872,10601,5246
187873,10601,46
187874,10585,33
187875,10585,5246
187876,10585,86
187877,10585,39
187878,17827,33
187879,17827,5246
187880,17827,86
187885,32167,3996
187886,32167,7246
187887,32167,25688
187924,19911,7255
187925,19911,33
187926,19911,5246
187927,19911,86
187928,19911,188
187929,19911,191
187930,19914,7255
187931,19914,33
187932,19914,5246
187933,19914,86
187934,19914,7254
187935,22159,7255
187936,22159,33
187937,22159,5246
187938,22159,86
187939,22159,188
187945,22158,7255
187946,22158,33
187947,22158,5246
187948,22158,86
187949,22158,188
187962,13042,6173
187963,13042,11966
187964,15603,13048
187965,15603,10201
187966,23368,28664
187967,23368,13049
187968,23368,234
187969,23368,68
187970,31957,28664
187971,31957,13049
187972,31957,46
187973,31957,68
187987,6482,234
187988,6482,4991
187996,6113,13049
187997,6113,5246
187998,6113,234
187999,6113,4991
188000,6113,9563
188005,32172,13047
188006,32172,25688
188017,32173,13049
188018,32173,39
188019,32173,46
188020,32173,7246
188021,32173,68
188025,32174,28664
188026,32174,7255
188027,32174,7246
188040,32175,13049
188041,32175,22
188042,32175,5432
188043,32175,33
188044,29706,13049
188045,29706,188
188046,29706,201
188047,29706,24543
188048,31939,28664
188049,31939,7255
188050,31939,68
188051,7345,13049
188052,7345,4992
188053,7345,188
188054,7345,200
188055,7345,8749
188059,22252,13048
188060,22252,46
188061,22252,68
188066,5261,7255
188067,5261,86
188068,5261,51
188069,5262,13056
188070,5262,86
188071,5262,4913
188072,5262,51
188073,22126,13049
188074,22126,51
188075,22126,57
188076,2605,13049
188077,2605,51
188078,2605,57
188079,9658,13056
188080,9658,4913
188081,9658,51
188082,9658,57
188083,4974,13056
188084,4974,4913
188085,4974,51
188086,4974,57
188090,11833,9908
188091,11833,7246
188092,2636,62
188093,9097,62
188094,10684,13049
188095,10684,86
188096,10684,4992
188097,10684,24
188102,31896,28664
188103,31896,234
188104,31896,68
188105,32110,234
188106,32110,68
188107,32129,234
188108,32129,68
188113,32112,20034
188114,32112,234
188115,32112,68
188116,32111,20034
188117,32111,234
188118,32111,68
188144,32177,28664
188145,32177,13049
188146,32177,86
188147,32177,39
188148,32177,68
188156,1666,23
188157,1666,45
188158,1666,20
188162,29733,7246
188163,29733,234
188164,29733,4991
188165,8677,28664
188166,8677,6173
188167,8677,234
188168,9442,6173
188169,9442,69
188170,9442,25672
188171,31884,7255
188172,31884,86
188173,31884,46
188174,31884,68
188183,31879,13049
188184,31879,86
188185,31879,68
188186,31879,9563
188187,2185,48
188188,2186,48
188189,2188,48
188190,2189,48
188191,2190,48
188192,2191,48
188193,2192,48
188194,2194,48
188195,2195,48
188196,31883,7255
188197,31883,86
188198,31883,68
188199,11929,7255
188204,2903,45
188205,2903,65
188206,2903,68
188207,2271,13049
188208,2271,188
188209,2271,198
188210,2271,24543
188211,2420,69
188212,2420,4005
188213,2420,24543
188214,30783,13056
188215,30783,4913
188216,30783,51
188217,30783,57
188218,30784,13049
188219,30784,51
188220,30784,57
188231,13158,13047
188232,8457,6173
188233,8457,71
188259,22141,7255
188260,22141,49
188261,22141,188
188262,22141,190
188263,22130,13056
188264,22130,49
188265,22130,188
188266,22130,190
188267,31991,13056
188268,31991,4913
188269,31991,51
188270,31991,57
188271,31992,13049
188272,31992,51
188273,31992,57
188284,8452,6173
188285,8452,70
188286,8454,6173
188287,8454,7253
188288,8451,6173
188289,8451,71
188290,13243,6173
188291,13243,9908
188292,13160,13048
188293,13167,13048
188294,13248,6173
188295,13248,9908
188296,13166,13048
188297,13247,6173
188298,13247,9908
188299,13165,13048
188300,13246,6173
188301,13246,9908
188302,13161,13048
188303,13244,6173
188304,13244,9908
188305,4034,13049
188306,4034,25499
188307,4034,36
188308,13294,6173
188309,13294,18
188310,13294,71
188311,16702,21
188312,16702,7246
188313,22279,7255
188314,22279,35
188315,22279,25701
188316,22279,32113
188317,32077,22
188318,32077,5432
188319,32077,33
188320,32077,25688
188325,13242,6173
188326,13242,9908
188327,13212,13048
188328,13239,6173
188329,13239,9908
188330,13209,13048
188331,13236,6173
188332,13236,9908
188333,13207,13048
188334,13235,6173
188335,13235,9908
188336,13201,13048
188337,13221,13047
188338,13221,9908
188339,13221,24543
188340,13255,13048
188341,13255,69
188342,13255,24543
188343,13222,13047
188344,13222,9908
188345,13222,24543
188346,13250,13048
188347,13250,24543
188348,13223,13047
188349,13223,9908
188350,13223,24543
188351,13251,13048
188352,13251,24543
188353,13254,13048
188354,13254,24543
188355,13226,13047
188356,13226,9908
188357,13226,24543
188358,13253,13048
188359,13253,24543
188360,13225,13047
188361,13225,9908
188362,13225,24543
188363,13252,13048
188364,13252,24543
188365,13224,13047
188366,13224,9908
188367,13224,24543
188382,3774,69
188383,3774,188
188384,3774,25671
188386,2781,69
188387,1697,13056
188388,1697,49
188389,1697,188
188390,1697,194
188391,11902,13056
188392,11902,49
188393,11902,188
188394,11902,205
188395,15561,7255
188396,15561,47
188397,15561,49
188398,15561,188
188399,15561,205
188400,19922,7255
188401,19922,49
188402,19922,188
188403,19922,194
188404,2752,13056
188405,2752,49
188406,2752,4992
188407,2752,188
188408,2752,204
188409,22140,7255
188410,22140,49
188411,22140,188
188412,22140,204
188413,2555,13056
188414,2555,49
188415,2555,188
188416,2555,202
188417,19918,7255
188418,19918,49
188419,19918,188
188420,19918,202
188421,22142,7255
188422,22142,49
188423,22142,188
188424,22142,200
188425,22133,13056
188426,22133,49
188427,22133,188
188428,22133,200
188429,31793,7255
188430,31793,47
188431,31793,49
188432,31793,201
188437,15562,47
188438,15562,49
188439,15562,188
188440,15562,5084
188441,5086,13056
188442,5086,49
188443,5086,188
188444,5086,5084
188445,1618,13056
188446,1618,49
188447,1618,188
188448,1618,192
188449,13358,7255
188450,13358,47
188451,13358,49
188452,13358,192
188453,31824,7255
188454,31824,46
188455,31824,49
188456,31824,191
188457,13200,13048
188458,13200,7253
188459,13264,6173
188460,13264,9908
188461,13264,7253
188462,13199,13048
188463,13263,6173
188464,13263,9908
188465,13184,13048
188466,13198,13048
188467,13262,6173
188468,13262,9908
188469,13194,13048
188470,13261,6173
188471,13261,9908
188472,13193,13048
188473,13259,6173
188474,13259,9908
188475,13192,13048
188476,13260,6173
188477,13260,9908
188478,13186,13048
188479,13186,69
188480,13258,6173
188481,13258,9908
188482,13185,13048
188483,13257,6173
188484,13257,9908
188485,13181,13048
188486,13256,6173
188487,13256,9908
188488,13215,13047
188489,13215,9908
188490,13215,24543
188491,13176,13048
188492,13176,24543
188493,13214,13047
188494,13214,9908
188495,13214,24543
188496,13177,13048
188497,13177,24543
188498,13152,13047
188499,13150,13047
188500,8494,6173
188501,8494,69
188502,8494,7253
188503,13148,13047
188504,8495,6173
188505,8495,69
188506,8517,6173
188507,8517,69
188508,8517,70
188509,32142,28664
188510,32142,46
188511,32142,47
188512,7521,28664
188513,7521,13047
188514,7521,68
188519,22335,7255
188520,22335,25655
188521,22335,68
188522,29721,13049
188523,29721,7246
188524,29721,25655
188525,13231,6173
188526,13231,9908
188527,13172,13047
188528,13230,6173
188529,13230,9908
188530,13171,13047
188531,13229,6173
188532,13229,9908
188533,13170,13047
188534,13227,6173
188535,13227,9908
188536,13168,13047
188537,22199,28664
188538,22199,7255
188539,22199,46
188540,22199,68
188565,32183,28664
188566,32183,13049
188567,32183,5432
188568,32183,33
188569,32183,234
188570,32183,68
188590,32187,13049
188591,32187,51
188592,32187,57
188593,32186,13056
188594,32186,4913
188595,32186,51
188596,32186,57
188597,32185,13056
188598,32185,4913
188599,32185,51
188600,32185,57
188604,32188,13049
188605,32188,51
188606,32188,57
188615,17783,28664
188616,17783,13049
188617,17783,33
188618,17783,46
188619,17783,50
188620,17783,73
188643,21088,13049
188644,21088,33
188645,21088,7246
188646,21088,60
188647,21088,5316
188648,10559,7255
188649,10559,46
188650,10559,7246
188651,10559,5316
188652,19962,13048
188653,19962,33
188654,19962,47
188655,19962,51
188656,19962,5316
188657,31828,7255
188658,31828,39
188659,31828,5445
188660,31828,60
188661,31828,5316
188662,9664,22
188663,9664,5316
188664,9664,188
188665,9664,193
188666,4140,69
188667,4140,22
188668,4140,5316
188669,4140,188
188670,4140,25671
188671,31960,7254
188672,31960,46
188673,31960,25688
188674,31960,4992
188675,31960,5316
188676,31960,25531
188681,10066,13047
188682,10066,51
188683,10066,5316
188684,10066,71
188685,9968,28664
188686,9968,13049
188687,9968,33
188688,9968,46
188689,9968,50
188690,9968,73
188691,9963,28664
188692,9963,13049
188693,9963,33
188694,9963,46
188695,9963,50
188696,9963,73
188697,9964,13049
188698,9964,33
188699,9964,56
188700,9964,50
188701,9964,73
188717,1595,45
188718,1595,20
188719,1595,67
188720,2153,20034
188721,2153,33
188722,2153,37
188723,2153,47
188724,2153,71
188725,2338,23
188726,2338,20
188727,2453,7255
188728,2453,18
188729,2453,45
188730,2453,73
188731,7451,7255
188732,7451,3996
188733,7451,3817
188737,9972,13049
188738,9972,33
188739,9972,3996
188744,9975,13049
188745,9975,33
188746,9975,50
188747,9975,73
188748,4136,44
188749,4136,188
188750,4136,199
188751,10453,44
188752,10453,188
188753,10453,199
188754,17818,13056
188755,17818,4913
188756,17818,11966
188757,9641,6173
